Name	Calb_LAG	Calb_LL	Calb_DS	Calb_PS	Calb_PLAT	Calb_HS5	Calb_HS15	Calb_HS30	Calb_HS45	Calb_HS60	Calb_Salt.5	Calb_Salt.15	Calb_Salt.30	Calb_Salt.60	Calb_Ox5	Calb_Ox15	Calb_Ox30	Calb_Ox60	Calb_0.2MKCl.10	Calb_0.2MKCl.20	Calb_0.2MKCl.40	Calb_0.2MKCl.80	Calb_0.4MKCl.10	Calb_0.4MKCl.20	Calb_0.4MKCl.40	Calb_0.4MKCl.80	Calb_0.8MKCl.10	Calb_0.8MKCl.20	Calb_0.8MKCl.40	Calb_0.8MKCl.80
orf19.4208	1.37765	-0.289438	-0.703855	-0.947614	-1.80156	0.499552	0.517131	0.0889034	0.0810667	0.389095	0.178531	-0.33617	0.232125	0.0486178	0.0920386	0.986347	1.7988	1.85541	-0.35363	0.507932	-0.119696	0.33581	-0.147821	-0.448956	0.0603703	0.178805	0.231254	0.128124	0.283268	0.16015
orf19.4209	-0.641749	-0.138495	-0.523862	-0.108896	-0.0524134	-0.797961	-0.290605	-0.138357	0.0455231	-0.0442457	0.0758641	0.523964	0.130264	0.0102748	0.0404077	0.262111	0.888031	0.644207	0.446495	0.361679	0.100067	0.143676	0.406288	0.536648	0.326752	0.144494	0.0852744	0.0280624	0.632468	0.202774
orf19.4210	1.17218	0.276917	0.078691	0.380759	0.817327	0.0415437	-0.0590733	-0.135955	-0.232432	-0.0116157	-0.209534	0.130216	-0.0817786	-0.107997	-0.00220758	-0.199637	0.197301	0.0274345	0.555778	0.196659	0.326837	0.218556	0.463007	0.522165	0.147171	0.430194	0.367707	0.121016	-0.146513	0.172064
orf19.4211	2.23738	-1.52275	-0.651011	-1.50107	0.936447	-0.504054	-2.96226	-5.06195	-4.67745	-3.73347	-0.558005	-2.15817	-1.50869	1.5734	-0.351915	-0.827192	-2.09803	-0.968144	-1.00023	-1.31827	1.6268	1.80421	-0.674122	-1.83712	3.05934	3.87471	-0.153404	-0.669437	-3.29407	2.54823
orf19.4212	5.25787	2.22983	2.50352	1.64843	1.49081	-0.0271909	-0.945134	-1.99601	-1.10116	-0.710045	0.232569	0.874827	0.0519322	0.0970466	0.150758	0.385289	0.347578	0.257495	0.154316	0.307913	0.0420943	0.0505035	0.253016	1.65972	0.398851	-0.000471726	0.475545	0.00506936	1.40672	-0.0144579
orf19.4213	0.340827	0.24078	0.354994	0.374539	0.496971	-0.191147	-0.331181	-0.403478	-0.128162	-0.310649	-0.31589	-0.810687	-0.0596091	-0.141771	0.0348193	0.139879	1.01978	0.955529	-0.998666	-0.583991	-0.246295	-0.0817165	-0.871137	-0.558077	0.231747	0.0700425	-0.0783136	-0.907839	-0.692855	-0.106028
orf19.4215	5.64804	1.27505	-0.366576	-0.922386	0.909841	0.0954004	-0.551027	0.108433	1.49278	1.84798	-0.333838	-1.4	-0.867502	1.29694	0.0475302	-0.19553	-0.742397	-1.02468	-0.804353	-1.66814	-0.833934	0.0158135	-0.493155	-2.00507	-0.674747	-0.439891	0.224471	-0.194536	-2.5375	-1.24766
orf19.4216	1.28861	6.52443	6.48168	6.92945	7.9965	-0.0320285	2.32386	1.86095	0.192835	-1.08345	2.45562	5.62383	5.52359	1.60193	1.45181	2.3006	4.27137	4.51522	3.52179	4.65761	2.90235	-0.296509	2.40688	5.16872	3.33357	-2.18317	0.425373	2.19759	6.47517	2.66202
orf19.4217	0	0	-0.172762	0.0804132	0.130641	0	0	-0.411786	0	0	0.249253	0.144293	0.160939	0.362485	0	-0.0492381	-0.119914	-0.48899	-0.564414	-0.564414	-0.564414	-0.564414	0	0	0	0	-1.93655	-1.93655	-1.93655	-1.93655
orf19.4219	1.05958	-1.2227	-1.67711	-1.79003	-1.02726	-1.17518	-1.31159	-1.0948	-0.945082	-0.542108	-0.609371	-0.412755	0.0247664	0.939485	-0.633786	-0.423381	0.697921	0.666539	-0.444871	0.00676038	0.379492	-0.0533493	-0.213803	-0.176614	0.640482	0.46504	0.0876488	-0.213146	-0.412006	0.244855
orf19.422	0.0139863	0.0188442	0.123893	-0.0015368	-0.155701	0.1454	0.295387	0.235091	0.189291	0.0630031	-0.308159	0.351034	0.0655964	0.0964264	-0.0769973	-0.221191	-0.0662596	0.0452284	-0.0101058	-0.175553	-0.149193	0.00857959	0.0819738	0.17333	0.111058	-0.00877331	-0.440254	-0.638481	0.0212181	-0.144468
orf19.4220	-0.560724	0.208971	0.128769	0.463795	0.723094	0.415808	0.80696	0.813598	0.958342	0.711514	0.322233	0.300874	-0.111923	-0.481805	0.338806	0.493571	0.689061	0.56479	0.26724	0.121767	-0.224471	-0.0780408	0.045929	0.386762	-0.320128	-0.278015	0.136704	0.095981	0.151861	-0.288477
orf19.4221	-0.283984	-0.126046	0.330192	0.102404	0.0889583	-0.337898	-0.27052	-0.17163	-0.271748	-0.155843	-0.00151631	0.1146	0.327811	0.395569	-0.19797	0.0220729	0.482038	0.400291	0.151586	0.257893	0.362731	0.346073	0.0389548	0.216697	0.187854	0.233504	0.213839	-0.0475918	0.167006	0.400228
orf19.4222	-1.0265	-0.558066	0.0938415	-0.0669639	-0.41115	-0.468413	0.720812	0.851923	0.823691	0.820875	-0.281446	-0.216356	-0.0764841	-0.0319956	-0.514205	-0.0372013	0.244564	-0.304479	-0.0201916	0.196207	0.277618	-0.0675239	0.644426	0.40487	0.688192	0.736503	0.0307156	-0.128385	-0.79113	0.157412
orf19.4223	-0.0603803	-1.11308	-1.68417	-3.66541	-1.7549	-0.0229915	-0.494428	-0.249067	-0.251813	-0.245441	-0.49922	-0.536298	0.0390305	0.221863	-0.310084	-0.276008	-0.764214	0.321815	-0.208472	-0.0209225	0.0183717	0.062615	-0.12344	-0.14342	0.273045	0.181405	-0.0389666	-0.187693	-0.49912	-0.259735
orf19.4225	1.13565	-0.310317	-0.478974	-0.367221	0.510833	-0.406061	-0.55559	-0.408805	-0.278374	0.133691	-0.322512	-0.620998	-0.337272	0.524768	-0.232975	0.0900787	-0.605063	-0.585595	-0.666529	-0.195029	0.339681	-0.0455934	-0.65644	-0.778522	0.301782	0.115233	-0.331526	-0.908772	-1.0578	-0.075721
orf19.4227	0.204276	0.393648	-0.149429	0.539302	0.806165	0.102689	0.0394416	0.0832749	-0.287976	-0.353534	-0.209018	0.172972	-0.708026	-0.63521	-0.316385	-0.410297	-0.462082	1.8214	0	0	0	1.11494	0.315285	0.629952	0.724709	0.629952	0.459193	0.248079	0.369666	0.245445
orf19.4228	-0.362875	-0.235581	-0.526688	-0.244552	-0.100468	-0.00537171	0.172449	0.204058	0.120552	-0.00113691	0.113131	0.0751836	0.0285075	-0.259367	0.091726	-0.0676199	0.37748	0.727774	0.0827008	0.120373	-0.0528487	0.0166375	-0.110586	0.393082	-0.0833313	-0.170919	0.0694511	-0.135217	0.154969	-0.226135
orf19.4229	-1.22719	0.538499	1.81736	2.45074	2.23402	0.0655414	0.670996	0.383144	0.555845	0.225269	1.3744	2.6117	1.63702	-0.281239	0.649961	0.698859	1.61104	1.82577	1.9113	1.78229	0.0245895	-0.226407	2.37105	3.56723	0.237689	-0.0110658	0.0701027	1.4316	3.29874	0.376942
orf19.423	0.342589	-0.443015	-1.17386	-0.298236	-0.398116	-0.481697	-0.137342	-0.468265	-0.521241	-0.555848	-0.0451274	0.117054	-0.267614	-0.0998859	-0.178286	0.0712693	0.0994379	0.112139	0.237107	0.0834826	0.00159137	0.0432823	0.327272	0.478105	0.198262	0.16796	-0.241472	0.0110294	0.145786	-0.0577762
orf19.4230	-2.22141	0.200613	0.506499	0.470679	-0.232123	0.396632	0.923939	0.275719	0.313823	0.1116	0.333542	0.693853	0.31026	-0.333816	0.136562	0.220173	1.58748	1.89635	0.602904	0.431455	-0.0415955	0.113742	0.692938	1.42566	0.0937336	0.0375844	0.074739	0.402965	1.20796	-0.236683
orf19.4231	2.29526	-0.562435	-0.768718	-0.943915	-0.0567122	-0.602301	-2.15524	-1.48826	-1.09758	-0.985029	-1.33087	0.196237	1.04854	1.21955	-0.632853	0.733164	0.541091	0.220793	-0.183328	0.389716	0.338116	-0.11193	-0.95415	0.584676	0.724215	0.524697	-0.261093	-2.00866	-0.359049	0.611707
orf19.4232	0.1835	-0.571429	-0.462154	-0.0125683	-0.368824	-0.0934194	0.0929906	-0.0199644	-0.228147	-0.0231797	0.0581165	-0.337844	-0.524225	-0.21013	-0.226499	-0.237333	-0.453627	-0.331819	-0.121755	-0.16418	0.0162442	-0.260075	0.339147	-0.281524	-0.105853	0.069523	-0.106416	0.152029	-0.578461	-0.427367
orf19.4233	0.201475	-0.148117	-0.542217	-1.23467	-1.35038	0.0629917	1.03796	1.19448	0.814547	0.373835	0.23276	0.0742796	-0.627889	-0.555601	0.0329583	0.180863	0.389467	-0.067524	0.0697199	-0.523213	-0.120107	-0.010989	0.26178	-0.533349	-0.654277	-0.317955	0.0954353	0.250878	-0.433195	-0.548916
orf19.4234	0.460858	-0.622762	-1.07358	-0.353799	-0.118929	-0.890325	-1.10784	-1.00305	-1.19542	-0.732582	-0.070347	0.0747375	0.216921	0.125317	-0.178877	0.791978	0.347438	0.0794567	-0.134659	0.282611	0.471678	-0.335308	0.24915	0.0103388	0.386665	0.38404	-0.0974542	-0.335444	-0.190945	-0.214813
orf19.4235	-0.638427	0.139799	0.588543	1.05988	0.975822	0.658583	0.147992	-0.248195	-0.630823	-0.788925	0.165328	1.13473	-0.232398	-0.380051	-0.337437	0.0323154	0.202179	-0.689141	0.796851	0.0626776	-0.0216156	-0.273377	1.00397	0.427107	-0.507128	-0.136935	-0.913593	0.574411	0.205383	-0.404514
orf19.4236	-0.0955849	-0.020547	-0.232919	-0.809914	-1.13835	0.335402	0.74029	0.729278	0.563655	0.216013	-0.149612	0.0701155	0.179333	-0.224373	-0.10382	-0.260068	-0.583321	-0.10912	-0.0297887	-0.0690685	-0.400988	-0.172986	-0.0163253	0.195034	0.0386625	-0.300571	-0.00729353	-0.149596	0.20665	0.178085
orf19.424	-2.97228	0.598771	0.767059	0.553299	1.23669	-0.108666	-0.315014	-0.612769	-0.73667	-1.08062	0.555997	1.3817	1.54211	0.736597	0.251412	0.160032	1.10276	1.63537	0.382198	0.710392	0.300716	-0.196115	0.309494	1.23398	0.842628	-0.366355	0.0903698	0.435558	1.50246	0.961886
orf19.4240	-0.20617	0.186911	-0.608784	-0.345357	0.190031	0.287393	0.132208	0.399039	0.548926	0.434307	-0.622302	-0.484891	0.328936	0.521294	-0.421738	-0.738381	-0.625737	-0.324723	-0.643898	-0.278985	-0.0248825	0.217649	-1.11627	-0.548542	0.109772	-0.0773509	0.0225068	-1.03891	-0.599987	0.235623
orf19.4242	0.510896	-0.0431903	-0.0176397	-0.269669	0.178202	0.342503	-0.0173598	0.0625611	0.0307622	0.0283478	-0.227074	0.183499	0.210132	-0.0580596	0.18053	-0.159159	-0.224299	0.295815	-0.175092	-0.244416	-0.0697219	-0.0988219	-0.265114	-0.441682	-0.246863	-0.0445576	-0.663609	-0.530967	-0.218245	0.0347966
orf19.4243	0.283536	-0.939218	-1.08723	-0.554473	-0.681632	0.189621	-0.107899	-0.544415	-0.645111	-0.346862	-0.379016	-0.362329	-0.38599	0.433112	-0.661654	-1.52504	-1.90124	-0.796333	-0.329014	-0.645664	0.146196	-0.0731067	-0.146823	-1.29458	0.176045	-0.0122641	-0.380896	-0.112602	-1.14299	0.147992
orf19.4245	-0.422295	-0.796035	-1.26719	-0.935668	-0.473848	0.581227	0.301964	0.131428	-0.159836	0.174254	0.229853	0.554076	0.0238134	0.0840088	-0.0569565	1.15462	0.0813639	0.390934	0.524987	-0.630307	-0.232561	-0.24066	0.619545	-0.0806861	-0.372389	-0.0146592	-0.125131	0.568012	-0.327354	-0.393646
orf19.4246	-2.93167	1.58873	2.20738	2.56639	1.73085	2.25222	3.65644	2.59093	2.66967	1.2447	3.10961	4.67577	2.07591	-1.62483	1.04335	0.977472	1.78496	2.018	4.44477	2.77173	-1.63803	-0.0137653	3.8738	4.34898	-1.54331	-1.13236	0.968732	3.42872	4.75102	-0.734434
orf19.4247	-0.436621	0.512744	0.56351	0.670986	0.840503	0.655087	1.04787	0.898023	0.921904	0.515155	0.0882259	-0.155737	-0.557035	-0.927307	-0.0104991	-0.656823	-0.236811	0.182994	0.167615	-0.395536	-0.333999	-0.0348193	0.284495	0.179213	-0.249043	-0.0465604	-0.114493	0.0203435	0.340693	0.089189
orf19.4248	-2.57188	0.105201	-0.194991	-0.13443	0.865294	0.00482613	0.0403909	0.183846	0.360316	0.344904	0.186901	0.138663	-0.0806933	-0.266343	0.0937532	-0.117385	-0.718996	-0.749497	0.224731	0.196899	-0.128104	0.00770707	0.201431	0.292831	0.170277	-0.00521766	-0.171745	0.0462017	-0.120313	-0.0632311
orf19.425	0.551862	-0.491657	-0.194801	0.311477	0.168893	0.637973	0.521933	0.775038	0.391048	0.473141	-0.176011	-0.397565	0.151843	0.907746	-0.314254	-0.120305	1.1905	1.04469	-0.0765037	-0.378289	0.135573	-0.125551	-0.836995	-0.188078	-0.0553523	0.0973277	-0.435013	-0.663617	-0.471353	0.208765
orf19.4250	-1.14419	-0.0731912	0.0469824	-0.119204	0.182982	-0.202384	-0.441129	-0.156377	-0.194062	0.0915558	0.26469	-0.0373317	0.0273576	0.151455	-0.142671	-0.413701	-0.598615	-0.229827	0.0614244	0.181424	0.0856063	-0.0537107	0.32019	0.706448	0.586574	0.629859	-0.116387	-0.140596	0.214654	0.380175
orf19.4251	0.383549	-0.0666277	-0.149852	-0.149997	0.358088	-0.482107	-0.392056	-0.534265	-0.33764	-0.324959	0.434536	0.591796	0.348485	0.180721	0.153675	0.341292	0.690235	0.409733	-0.65602	-0.130084	0.00945893	0.191917	-0.294058	-0.0620013	0.24007	-0.608523	0.235902	0.547499	-0.104442	-0.651088
orf19.4252	0.662251	-0.881882	-0.974251	-1.07045	-0.847761	-1.00206	-0.333392	-0.445538	-0.51257	-0.272229	0.199339	-0.0546851	-0.217378	0.0777335	-0.45136	-0.0152019	0.493415	-0.142571	-0.203536	-0.0526205	0.208935	-0.077199	0.0697648	-0.361082	0.22434	-0.0567345	0.0242457	0.702291	-0.199588	-0.0144298
orf19.4253	-1.45728	0.113797	0.792988	0.571918	0.288367	-0.191089	0.0777194	-0.0457952	-0.184754	-0.347117	0.145768	0.437975	-0.614808	-0.855566	0.296598	0.0561123	0.774189	0.81085	0.710111	0.226889	-0.0338951	0.122963	0.692863	0.394554	-0.371488	-0.214678	-0.00598292	0.519777	0.577424	-0.0570107
orf19.4255	1.80077	2.74341	2.6519	0.868845	1.76494	-0.232175	-0.0476564	-0.0641628	0.932286	1.07079	0.0188838	-1.24832	2.28177	2.04244	0.041285	-0.666915	-1.03731	-2.49036	-1.20064	1.06047	0.593965	0.743471	-1.40345	-1.10713	2.0889	0.910633	-0.0677936	-0.712327	0.363416	2.98557
orf19.4257	-1.10209	-0.313255	-0.580531	-1.30857	-2.00488	0.0489054	-0.311381	-0.299214	-0.156585	-0.0158299	-0.799696	-2.8148	0.123276	0.150878	-0.300292	-0.724127	-1.80038	-1.76343	-2.01393	-0.21883	0.157278	0.0288505	-2.40347	-2.47098	0.156795	-0.0704134	-0.421828	-1.47939	-1.87819	0.061374
orf19.4258	0.202193	-0.439587	-0.441158	-1.02821	-0.90525	-0.12953	-0.126568	-0.19154	-0.317198	-0.281658	-0.00165589	0.362617	0.417153	0.154811	0.305135	0.216078	0.144824	0.633811	0.028254	-0.0112617	-0.249974	-0.0656719	-0.464812	0.909478	0.532533	-0.263751	0.0879806	-0.28241	0.128815	-0.229032
orf19.426	-0.324309	-0.217981	-0.115696	-0.283597	-0.464402	-0.0321344	0.318294	0.110435	0.162965	0.0293698	-0.178375	-0.30227	-0.456143	-0.0928909	-0.218786	-0.461754	-0.557723	-0.348236	-0.0719139	-0.089929	0.251	0.0277509	0.256412	-0.0577849	0.228984	-0.0628907	-0.152099	-0.317252	-0.251756	-0.190862
orf19.4261	0.100068	-1.16543	-2.1564	-3.32933	-2.0913	-0.509158	-0.99925	-0.781562	-0.75607	-0.467637	-0.84529	-0.786932	0.199921	0.57174	-0.585073	-0.769074	-1.95254	-0.644096	-0.420034	-0.282059	-0.228654	-0.235455	-0.716891	-0.841799	-0.147039	0.089146	-0.557008	-0.925804	-0.434001	0.0198976
orf19.4262	-0.685658	0.558766	0.887492	0.321044	0.379941	-0.110049	0.364938	0.18986	0.0392829	-0.224097	-0.220972	-0.280258	-0.41031	-0.837326	0.438498	0.201273	0.440217	0.850446	-0.0910526	-0.518061	0.107219	-0.140968	-0.23214	-0.488435	-0.62587	-0.319025	-0.349186	-0.183442	0.164441	-0.2175
orf19.4263	-0.665839	0.838328	0.879045	0.225008	0.463639	-0.189441	0.403728	0.0912867	-0.0189305	-0.22229	-0.256366	-0.0822342	-0.363077	-0.530348	0.322595	0.397493	0.663875	0.689243	-0.303783	-0.384598	-0.180027	-0.168363	-0.726883	-0.398109	-0.860608	-0.873445	-0.584968	-0.213203	-0.0395064	-0.590786
orf19.4264	0.415359	0.362719	0.380091	0.666824	0.754721	0.509232	0.499304	0.480225	0.205713	0.106018	0.59207	0.487303	-0.187041	-0.443635	0.553506	1.31153	0.955187	0.426139	0.667241	-0.192684	0.0556049	0.141632	0.941725	1.15658	0.647778	0.301239	0.54767	1.87749	0.99552	0.257437
orf19.4265	1.15144	-0.691109	-1.43278	-1.88265	-1.72401	0.385393	0.0239979	0.0178667	0.0634685	-0.050591	-0.209628	0.056117	0.551017	0.357351	-0.0846827	0.384538	-0.16022	0.00451547	0.129761	0.134273	0.38796	0.0623092	0.216873	0.409242	0.342852	0.19257	0.0872444	-0.00501894	0.47802	0.352738
orf19.4266	1.57112	-0.350017	-1.41806	-0.0314085	0.532799	-2.70207	-2.51032	-1.97564	-1.72374	-0.410916	-0.490765	-0.133974	0.786163	0.815404	-0.13371	0.40756	0.505872	0.204698	0.0916686	0.759721	0.841774	0.0236836	-0.516028	0.555908	1.3749	0.454006	-0.0303232	-1.09305	-0.317195	0.227367
orf19.4268	1.01391	-1.57935	-2.78475	-3.71071	-1.97118	-1.50132	-2.55245	-1.59248	-1.5364	-0.844049	-1.61192	-1.17837	0.284949	1.23384	-1.1179	-0.921325	-2.14267	-1.10177	-0.534816	0.0634072	0.405829	-0.175456	-0.776682	-0.889948	0.637436	0.357449	0.0660532	-0.869775	-1.16044	0.275151
orf19.4269	-5.28541	0.722809	1.04115	1.59396	1.59172	0.359431	1.01645	0.796045	0.849807	0.467929	0.498149	0.923284	-0.107075	-0.730203	0.315539	0.27305	0.537412	0.23692	0.567082	0.217202	-0.450828	-0.226528	0.414756	0.799373	-1.05437	-0.582509	-0.175444	0.107843	0.538879	-0.318511
orf19.427	1.43237	-0.247745	-0.148654	-1.04232	-0.657855	-0.937417	-0.691316	-0.560509	-0.00012503	0.0963129	-1.07088	-0.718218	1.07589	0.93741	-0.831873	-0.932252	-1.39187	0.287792	-0.862094	0.831621	0.170387	0.502551	-1.17012	-0.775426	0.466271	0.364797	-0.0145218	-0.794491	-0.0395014	0.606797
orf19.4270	-1.59239	0.168184	0.373352	0.802738	1.67107	-0.049071	0.0984408	-0.182871	-0.220381	0.0389931	-0.36741	0.0978707	-0.918776	-0.863803	-0.0403083	-0.630488	-0.250116	-0.596778	0.0186252	0.277917	-0.457439	-0.24536	0.576724	0.679271	0.0483493	0.120891	-0.973047	0.0239095	-0.345412	-0.699074
orf19.4273	1.02598	-1.9052	-3.387	-3.68846	-1.59823	-1.3735	-2.80124	-1.28756	-1.34644	-0.644515	-2.82629	-2.67576	0.923042	2.31484	-2.46353	-1.74032	-4.41489	-2.01065	-1.41884	0.00110092	0.453356	-0.058618	-2.78717	-1.44981	0.451607	0.66751	-0.67417	-3.32651	-2.07904	0.513454
orf19.4274	0.662586	-1.93841	-1.75042	-0.512023	-0.449572	0.593255	1.69021	-0.607274	-1.31984	-1.23021	-0.427732	-2.14387	0.295571	1.92906	-0.150131	-1.5113	-1.98396	-1.75773	-1.18211	-1.13717	1.04732	0.574943	-1.13908	-2.59877	1.8113	1.79202	-0.235679	-0.637811	-1.95833	2.50499
orf19.4275	-1.78531	0.395056	0.537204	0.820856	0.586085	-0.33278	-0.137374	-0.243776	-0.361521	-0.258194	-0.224829	0.157323	-0.280712	-0.137123	0.0987939	-0.241097	0.126965	0.248181	-0.179942	-0.553694	-0.119565	-0.101353	-0.260243	-1.11842	-1.1162	-0.31517	-0.334582	-0.600369	-0.100259	0.0889992
orf19.4278	0.859809	0.0455299	0.422692	0.185917	-0.0274608	-0.444234	-0.82921	-0.588734	-0.569418	-0.441303	-0.691946	-0.604204	0.919956	0.976614	-0.415071	-0.094477	0.734001	0.901088	-1.27394	-0.0325877	0.390422	0.0836426	-1.8905	-0.976398	0.065148	0.18466	-0.152259	-1.72029	-0.324979	0.496975
orf19.4279	4.02207	4.60993	3.65083	2.92745	2.76595	-0.103231	0.934366	1.02745	1.68716	1.54613	1.4955	1.75418	0.780714	0.305054	1.90742	2.71978	1.90771	0.110787	1.17746	-0.680585	-1.6661	0.499917	0.500651	-1.28267	-2.80454	-2.58907	-0.00435184	-1.25102	-0.969845	-2.51114
orf19.428	-1.48802	1.41917	2.39564	2.50597	2.0508	1.97078	1.84984	1.36989	1.67468	1.35089	0.413427	0.657486	-0.509561	-1.00568	0.36987	0.464227	0.724069	1.10704	0.764774	0.315145	-0.262688	-0.00353254	0.92267	1.37754	0.0424746	-0.181166	0.166308	-0.0552163	0.988812	0.0958003
orf19.4281	1.23711	0.10927	0.349487	-0.758495	0.914518	-0.766457	-1.73956	-0.940747	-0.866083	-0.419838	-0.670862	-1.40369	0.450365	1.14526	-0.436762	0.144017	-0.0250216	-0.153797	-1.39604	-0.209262	0.438414	0.0516921	-1.4691	-1.23514	0.475235	0.479777	0.177061	-0.803851	-1.00614	0.745648
orf19.4283	0.346582	-1.03606	-2.2528	-4.57311	-1.78862	-0.257309	-0.824965	-0.604763	-0.567572	-0.444053	-1.15052	-0.885565	0.170172	0.486407	-0.675062	-0.809269	-1.43428	-0.596756	-0.139249	0.38594	0.317977	0.306668	-0.721637	0.305021	0.699316	0.0672578	-0.166819	-0.936985	-0.595081	-0.089648
orf19.4284	0.485833	-0.372515	-0.0404112	-0.600741	-0.389659	-0.0443453	-0.132661	-0.484549	-0.75722	-0.33005	-0.187238	-0.00188744	-0.317531	-0.198937	-0.324494	-0.419284	-0.357648	-0.353753	0.0423354	0.180016	0.0892709	0.055022	0.105933	0.0605117	-0.115846	-0.0990108	0.274956	0.44918	0.0671267	0.0469757
orf19.4286	0.165376	-0.559925	0.894663	1.57738	-0.726406	-0.247175	-0.24944	-0.449507	-0.520221	-0.516531	0.151708	-0.732196	-1.62886	-1.44477	0.368102	1.08386	-0.437508	-1.50636	0.359788	-0.53989	-0.345209	-0.0220069	1.27787	-0.202536	-0.237529	-0.24768	-0.224818	1.16957	-0.526538	-0.611281
orf19.4287	-2.45697	0.945345	3.38008	3.63581	2.28328	0.296233	0.447111	0.44075	0.585938	0.116304	2.37481	2.10627	-0.846228	-0.0665739	1.95098	1.20794	1.49856	1.07487	1.00613	-0.119846	-0.948398	0.831832	1.44498	1.65772	-1.8668	-0.239152	0.219048	1.34441	1.51921	-0.225708
orf19.4288	0.825433	-0.157576	0.19242	-0.104343	-0.457095	-0.295432	0.357694	0.0509875	-0.26497	-0.205102	-0.0819146	0.0153183	-0.389421	-0.492636	0.228248	0.57363	1.02039	0.0995061	0.0793544	-0.0419716	-0.0315688	-0.126965	0.383525	0.216904	0.00484384	-0.163198	-0.320885	-0.331822	-0.0542591	-0.509411
orf19.429	1.11019	-1.17614	-1.40908	-1.88519	-1.38462	-1.02194	-1.25355	-0.674189	-0.723033	-0.229096	-0.409684	-0.396759	0.140482	1.05934	-1.00322	-0.305733	-1.41732	-1.11066	-0.111701	-0.0891816	0	0.0575412	0.0103856	-0.418022	0.511773	0.400921	-0.0373809	-0.0793924	-0.544826	0.447885
orf19.4290	-0.152253	-0.173668	-0.161728	-0.899173	-0.812198	0.166719	0.632489	0.677644	0.543427	0.383666	0.401072	0.659039	0.425618	0.837301	2.32893	4.56563	5.66042	4.1186	0.56048	0.787092	0.553899	0.0419612	0.642943	1.608	1.83823	0.551474	0.172777	0.594217	1.08081	1.01246
orf19.4292	0.813901	0.300579	0.641346	1.15871	0.409684	0.222375	0.568499	0.391919	0.0711419	0.0398474	0.138786	0.0333646	-0.880935	-0.795977	0.346	0.463936	-0.0122062	-0.0959954	0.209497	-0.324353	-0.373174	-0.432415	1.0115	0.584858	0.114683	-0.0715787	0.197778	0.754611	0.268528	-0.396672
orf19.4293	-0.290762	-0.190764	-0.455157	-0.296382	0.0678939	0.0986743	0.249896	0.11378	0.171648	-0.0516776	0.0848587	0.134873	-0.131159	-0.0448307	0.0728796	0.254754	0.447745	-0.0348716	0.541231	0.338569	0.270221	0.213862	0.461096	0.661236	0.315365	0.107756	-0.108746	0.121563	0.271561	-0.203729
orf19.4294	0.138409	-0.41278	-0.250966	0.00925354	0.106671	-0.913566	-0.35835	-0.206468	-0.19422	-0.0367671	-0.686074	-0.466113	-0.241019	0.113717	-0.362414	-0.815583	-1.05824	-0.655898	-0.166058	-0.0409334	0.423804	0.224967	-0.362224	0.104995	0.540143	0.62501	-0.659234	-1.2094	-0.432218	0.292129
orf19.4295	-0.67074	0.05977	0.342251	0.373662	0.200693	-0.253528	0.269985	-0.00576777	0.0239544	-0.0102955	0.241029	0.125528	-0.30948	-0.0758629	0.235602	0.0229103	0.399793	-0.0123718	0.0230713	-0.00327499	0.0299114	0.114899	0.283895	0.012463	0.0665949	-0.105786	0.242573	0.569369	0.140505	0.140482
orf19.4297	0.331593	-0.507539	-0.774951	-0.877567	-0.639363	-1.07481	-0.917886	-1.16145	-1.176	-1.0125	-0.364256	-0.858018	-0.367677	0.0345164	-0.229356	0.108297	-0.136772	0.183523	-0.590118	-0.121702	-0.0198975	0.0555096	-0.7317	-0.844104	-0.214284	-0.00807476	-0.268366	-0.703664	-1.01161	-0.289315
orf19.4299	0.39831	-0.330339	-0.222121	-0.286197	-0.487087	-0.24121	0.30931	0.241157	0.264088	0.292278	-0.287544	-0.537571	-0.112801	0.0964418	-0.137072	-0.362205	-0.852415	-0.239872	-0.31482	0.0856645	-0.381436	0.239366	-0.986742	-0.529562	-0.22645	0.371436	-0.428487	-0.943963	-0.337019	-0.0271433
orf19.430	0.600037	-0.0886661	0.119396	0.584926	0.184165	0.145416	0.805202	0.200473	-0.300193	-0.27761	0.291234	0.28975	-0.747593	-0.728203	0.370113	0.688305	0.574954	0.16068	0.255281	0.0362526	0.0153363	-0.155522	0.57849	0.318757	-0.0526419	-0.395082	-0.316158	0.0651688	0.00358469	-0.680018
orf19.4301	0.489673	-0.323831	-1.16526	-3.3633	-4.92727	-0.642212	-0.657129	-1.57262	-0.509424	-0.281281	-0.949754	-1.76851	0.780688	0.923054	-0.6418	-0.804136	-0.321408	-0.539831	-1.93193	0.635694	-0.174503	0.472138	-2.18494	-2.55393	-0.264107	-0.186207	-0.144494	-0.24349	-0.992413	0.45678
orf19.4304	1.08149	0.67061	0.0430883	-0.485146	0.245118	1.15508	1.7051	1.39072	1.16164	0.700516	-0.222562	0.0856987	-0.324966	-0.329956	0.934781	1.81729	1.82299	1.02577	0.2357	-0.511594	-0.0413527	-0.127032	0.193226	-0.142834	-0.333961	-0.54295	-0.351044	-0.529093	-0.0370083	-0.312868
