Name	Spom_LAG	Spom_LL	Spom_DS	Spom_PS	Spom_PLAT	Spom_HS5	Spom_HS15	Spom_HS30	Spom_HS60	Spom_0.2MKCl.10	Spom_0.2MKCl.20	Spom_0.2MKCl.40	Spom_0.2MKCl.80	Spom_0.4MKCl.10	Spom_0.4MKCl.20	Spom_0.4MKCl.40	Spom_0.4MKCl.80	Spom_0.8MKCl.10	Spom_0.8MKCl.20	Spom_0.8MKCl.40	Spom_0.8MKCl.80
SPBC21.02	0.154136	0.60764	1.60766	1.75846	1.33823	-0.281585	0.383907	0.293059	0.148534	0.319922	0.588516	0.169317	0.0592129	0.236818	0.482911	0.689862	0.246317	0.0406387	0.256529	0.5153	0.725347
SPBC21.03c	-0.466884	-0.2706	-0.133767	-0.33982	-0.345755	0.822953	0.515221	0.246721	0.259296	0.0555148	-0.00443538	-0.0654064	-0.0690632	0.0079591	-0.159798	-0.48858	-0.286648	-0.0635346	-0.0519844	0.0810445	-0.020807
SPBC21.04	0.160274	0.0576789	-0.176871	-0.367409	-0.147419	0.553273	0.78055	0.916981	0.725227	0.0696784	0.226955	0.0620043	-0.021844	-0.140353	-0.0357218	0.226996	0.0789431	-0.0548772	-0.115856	-0.340663	0.173111
SPBC21.05c	0.147101	0.224367	-0.208958	-0.222817	-0.688186	-0.680177	-0.309728	-0.135096	-0.227094	-0.491611	-0.242619	-0.0163458	0.0593453	-0.138836	-0.600571	-0.00251124	-0.108925	-0.120298	-0.142356	-1.09854	-0.391779
SPBC21.06c	0.186961	0.197831	0.592529	0.668749	0.833587	-0.514536	-0.211965	-0.0949822	-0.156968	-0.150896	0.0176556	-0.000799182	-0.0588124	0.00293969	-0.167474	0.176843	0.310233	-0.10466	-0.120033	-0.474325	0.127816
SPBC21.07c	-0.549936	0.463487	1.76992	1.84903	1.35453	-0.877548	-0.482877	-0.247386	-0.319243	-0.333616	0.077996	-0.250518	-0.195373	0.17557	0.068072	0.0520844	-0.209496	-0.0849058	0.40241	0.256475	0.445533
SPBC211.01	-0.181074	0.443286	0.589071	0.590097	0.292724	0.202315	0.142708	0.116604	0.146034	0.288623	0.283099	-0.0236444	0.0557219	0.108999	0.3661	0.0468155	-0.0479096	-0.13131	-0.136287	0.248943	0.211439
SPBC211.02c	0.0331642	-0.0502639	-0.973774	-0.999354	-1.23089	0.127471	-0.334105	-0.377681	-0.286938	0.0370032	0.0253995	-0.11714	-0.0968476	0.105279	-0.0337425	-0.157919	-0.00138823	0.0949925	0.175276	-0.072371	-0.071262
SPBC211.03c	0.355229	0.0612949	-0.305164	-0.398198	-0.136168	-0.00436781	-0.197442	-0.292493	-0.000706928	-0.0566453	-0.0436094	-0.0399055	-0.00470069	0.0274972	-0.018387	-0.0646343	0.0984546	-0.0828362	0.0669949	-0.0906824	0.279512
SPBC211.04c	0.104282	-0.217995	-0.165066	-0.278082	-0.522309	-0.541298	-0.92928	-0.66435	-0.244748	-0.277561	-0.335954	0.0547828	0.0179	-0.00997595	-0.434242	-0.215864	0.0361278	0.094778	-0.0237426	-0.302632	-0.500783
SPBC211.05	-0.852743	-0.0930886	-0.354019	-0.442287	-1.0173	-0.034676	-0.281012	-0.218767	-0.0772851	-0.014129	-0.00366965	-0.0140694	-0.107933	0.0753312	-0.246637	-0.177877	-0.171949	0.0588875	0.0714559	-0.0133668	-0.33341
SPBC211.06	-0.12255	0.245811	-0.0511825	-0.149616	-0.42079	-0.26614	-0.535134	-0.572706	-0.530168	0.0234447	-0.0246509	0.0372637	0.0166152	0.0115669	-0.012986	0.0368036	0.072005	-0.0380561	0.0558045	-0.0443664	-0.0227313
SPBC211.07c	-0.945814	1.01651	1.56596	1.56853	1.81667	0.72531	1.73702	1.45771	0.619521	0.599797	0.971501	-0.155797	0.0982791	0.445126	1.0386	0.534978	0.182024	-0.194726	0.111008	1.11667	0.626217
SPBC211.08c	0.00490003	-0.0581225	0.437814	0.452212	-0.123935	0.381601	0.408903	0.498464	0.538296	-0.0282083	0.0283893	0.0636802	0.140664	0.200703	0.14826	0.156789	0.34944	-0.000701327	0.041068	0.0406959	0.0417538
SPBC215.01	0.561514	-0.0771599	0.413093	0.341819	0.191669	-0.33421	-0.417835	-0.289821	-0.445185	-0.141667	-0.15792	0.0973245	-0.0409769	0.00413113	-0.291362	0.00856335	0.0502551	-0.0877036	-0.130994	-0.233742	-0.13212
SPBC215.02	-0.0172134	-0.0863249	-0.204821	-0.467157	0.044827	1.45783	1.726	1.97421	1.98783	-0.0960829	-0.16271	-0.0977055	0.013336	-0.247556	-0.193991	-0.38672	-0.188369	-0.193069	-0.355174	-0.435151	-0.314055
SPBC215.03c	-0.340754	0.269398	0.560149	0.298801	0.355911	0.110197	0.474352	0.568325	0.357151	0.510528	0.907452	0.200019	0.257183	0.19312	0.657632	0.216987	0.00711518	-0.101373	0.0290848	0.526472	0.412691
SPBC215.05	-0.320562	1.06497	2.55108	2.58423	1.88675	1.03	2.06577	1.9098	0.716567	2.01997	2.66994	1.57436	0.78211	1.91844	2.69957	3.09542	1.62014	0.073091	0.597057	2.7873	3.32266
SPBC215.06c	1.14104	-1.91705	-3.43293	-3.61703	-2.81165	0.303158	-0.859922	-0.325193	0.840757	-1.05759	-2.14966	-0.539789	-0.175219	-0.336293	-2.25223	-1.95398	-0.765818	-0.199743	-0.0738465	-1.19757	-1.93121
SPBC215.07c	-0.408707	0.561425	1.55163	1.70308	1.63415	0.419544	0.699746	0.506427	-0.0212873	0.432342	0.840382	0.126554	-0.0434673	0.187481	0.54669	0.536158	0.119354	0.142854	0.0949431	0.249084	0.571727
SPBC215.08c	0.225271	-0.677546	-2.66031	-2.58031	-1.45397	-0.491217	-0.338388	-0.565825	-0.783426	-0.228552	-0.494808	-0.15211	-0.468252	0.00697248	-0.545332	-0.285406	-0.310544	0.0659486	0.0592571	-0.378958	-0.399317
SPBC215.09c	-1.66303	0.0496145	-1.08941	-1.88484	-1.58037	-0.205023	-0.280812	-0.336202	-0.340541	0.00484113	0.0995484	0.148182	0.15748	0.122277	0.166875	0.20185	0.0957463	0.0253978	0.15342	0.0641009	-0.0424748
SPBC215.10	-0.8897	1.00464	2.1079	2.28729	2.04881	0.53787	0.540882	0.385847	0.470579	0.0173949	-0.0795517	0.04271	0.00170654	0.00586329	0.135624	-0.0558583	-0.116094	-0.0138388	0.042128	0.370941	0.450447
SPBC215.11c	-0.0994233	2.82647	5.63023	6.17138	5.54521	1.15892	2.35258	3.41711	3.12355	2.05128	2.88803	2.8298	1.78953	1.66995	3.52118	3.86082	3.23764	0.0358543	0.463179	3.70953	4.76581
SPBC215.12	0.372072	-0.0920791	-0.186681	-0.220401	-0.403184	-0.231112	-0.237206	-0.147935	-0.216645	0.110884	0.0563791	0.0844162	0.0878517	-0.00390717	0.140718	-0.0799984	0.0185468	0.205284	0.184853	0.195632	0.00761645
SPBC215.13	-0.62792	0.688652	0.824761	1.01755	1.25229	-0.37556	0.158387	0.139611	-0.381179	0.19589	0.889252	0.447933	0.232307	-0.461497	0.604798	0.96797	0.642424	-0.0898204	-0.189333	0.402153	0.188996
SPBC215.14c	0.461225	-0.0047844	0.612077	0.922968	1.14806	0.36236	0.284463	-0.135011	0.0558473	0.158684	-0.133015	-0.119447	0.0228962	0.522645	0.771649	-0.0656318	-0.0550583	-0.057046	0.00786385	1.40603	0.176847
SPBC215.15	-0.774624	0.423175	0.0555905	-0.421104	-0.72768	0.349731	0.275007	0.273435	0.285989	0.136879	0.188596	0.157146	0.0620393	0.132579	0.27908	0.281978	0.196741	0.0898129	0.177582	0.375777	0.338956
SPBC216.01c	-0.150845	-0.285397	-0.442408	-0.491026	-0.478673	-0.507527	-0.204721	-0.233025	-0.431938	-0.222647	-0.0208231	-0.315683	-0.192118	-0.347081	-0.14447	-0.317847	-0.304031	-0.0693843	-0.400369	-0.0102693	-0.383592
SPBC216.02	0.427485	0.0997319	0.969349	1.37812	1.63868	0.32025	-0.00197574	0.624435	0.765932	-0.372506	-0.108003	0.125317	-0.012891	-0.852394	-0.560045	0.282647	0.104107	1.09488	0.709009	0.882423	0.634481
SPBC216.03	-0.500399	1.31896	3.69049	3.63539	3.3212	0.489808	1.27255	1.8726	0.82974	0.967354	1.58263	0.829141	0.191728	0.420443	1.35077	1.50094	0.629684	0.0590707	0.204073	1.21753	1.75891
SPBC216.04c	0.135127	0.25424	0.964701	0.618754	0.663948	0.903278	1.7237	2.259	1.62439	0.343087	1.01947	0.969281	0.629045	0.128811	0.952731	1.33349	0.952341	-0.147588	0.0290202	0.836969	1.65931
SPBC216.05	-0.180467	0.114466	-0.121298	-0.0907398	-0.0931217	-0.570001	-0.672736	-0.298758	-0.41934	-0.127475	-0.0364146	-0.0811685	-0.163237	-0.0739577	-0.267412	0.0521043	-0.0490526	-0.00758918	-0.0977421	-0.214276	0.43655
SPBC216.06c	0.363521	0.127104	-0.0631147	-0.389653	0.0629902	0.0427371	-0.302948	-0.158126	-0.0114004	0.0351331	-0.0669183	0.00950661	-0.0500604	0.0842773	-0.238046	-0.187915	-0.144057	-0.0603043	0.0941672	-0.286554	-0.328377
SPBC216.07c	0.307164	0.161132	0.252964	0.217631	0.117503	-0.0198633	-0.38238	-0.205164	-0.132746	-0.220834	-0.220355	-0.0577202	0.00571809	-0.219023	-0.552196	-0.108398	-0.0281304	0.0842031	-0.0696038	-0.331291	-0.146328
SPBC21B10.02	-0.188311	0.524696	1.30712	1.29429	0.81788	1.1584	1.4253	1.69091	1.20308	0.22654	0.48312	0.300423	0.135593	-0.0952812	0.27379	0.0918834	-0.0753049	-0.187332	0.0549844	0.329497	0.212395
SPBC21B10.03c	0.223073	0.316903	1.25694	1.35947	1.24542	0.0630874	0.266873	0.616347	0.763549	-0.0322558	0.0708635	0.186236	0.213068	-0.0140335	-0.0527099	0.0926386	0.177771	0.0738523	0.0885186	-0.010216	0.32727
SPBC21B10.04c	1.04781	-0.624734	-1.32524	-1.61478	-2.00345	-0.547568	-0.556378	-0.183766	0.160331	-0.357047	-0.205502	0.270344	-0.0143943	-0.212445	-0.369588	-0.060859	-0.0123064	-0.121358	-0.0942366	-0.400299	-0.704014
SPBC21B10.05c	-0.273869	0.294629	0.116182	0.189229	0.153168	0.477455	1.10159	0.347161	0.126826	-0.0146241	0.198913	0.074385	-0.0203211	0.0958816	-0.0262337	0.111065	-0.0117679	-0.0253918	0.218845	0.235777	0.435518
SPBC21B10.06c	-0.566734	-0.00130133	0.0950668	0.168954	0.0203593	-0.632061	-0.641402	-0.433932	-0.518601	-0.0527612	-0.00126628	-0.0804778	-0.127241	-0.066259	-0.00896916	0.067745	-0.120957	-0.04581	0.00870338	-0.105212	0.0222142
SPBC21B10.07	0.239212	-0.0258423	-0.329346	0.0555712	-0.0278055	0.0261911	-0.25563	-0.792404	-0.51109	0.330625	0.104379	-0.050869	0.312638	0.285505	0.787802	0.244041	0.468521	-0.0755545	-0.0369287	1.00142	1.17864
SPBC21B10.08c	-2.60048	0.64618	1.53813	1.53215	0.298357	1.01696	1.599	2.0188	1.82231	0.346333	0.560604	0.35354	0.0150292	0.0721947	0.324133	0.346015	0.235493	-0.112357	0.0935584	0.248586	0.4721
SPBC21B10.09	0.152184	-0.146414	-0.302167	-0.264107	-0.350653	-0.17423	-0.102234	0.0784943	-0.181895	-0.0333794	-0.0984563	-0.128518	-0.0162759	0.0526732	-0.120671	-0.288563	-0.18215	-0.0122144	-0.0524793	0.00716104	0.0741813
SPBC21B10.10	-0.0944626	-0.259644	-1.05418	-1.19104	-1.02909	-0.0265651	-0.355429	-0.442751	-0.279965	0.0899976	0.0317017	0.0174309	0.0161267	0.0657414	0.0402399	-0.0312481	0.0160005	-0.0773693	-0.00615378	0.0978365	-0.130715
SPBC21B10.11	0.302547	0.464835	1.12238	0.979925	0.809365	-0.369623	-0.399925	0.785028	0.486021	-0.136077	0.266231	0.470613	0.097291	0.223701	-0.227014	0.67326	0.140226	0.352794	-0.149374	-0.306799	0.538549
SPBC21B10.12	0.669961	0.198673	2.45788	2.45618	2.35942	-0.685868	-0.74366	-0.0382285	-0.20414	-0.087117	0.410522	0.43721	0.155799	-0.350708	0.0231155	0.704562	0.334386	0.696976	-0.150892	0.485258	1.03277
SPBC21B10.13c	-2.77101	0.471083	0.295473	-0.17272	-1.11598	0.611854	0.188922	0.147711	0.317599	0.168562	-0.102305	-0.042909	-0.0840598	0.260532	0.223802	-0.675467	0.123218	0.00941806	0.0525267	0.389081	-0.968886
SPBC21C3.01c	0.500594	-0.0850807	-0.0141752	-0.0103838	0.081732	-0.0966496	-0.173574	-0.234306	-0.291354	-0.201732	-0.181526	0.168082	-0.139093	0.267614	-0.195269	0.0563322	0.213708	-0.0721389	-0.06011	-0.351608	0.184676
SPBC21C3.02c	0.454229	0.273635	0.451435	0.580419	0.974615	0.0389154	-0.157088	-0.250924	-0.274769	0.137427	0.18255	0.0738992	0.161945	0.0350149	0.281081	-0.000934343	0.0763216	-0.111527	0.149121	0.371296	-0.449576
SPBC21C3.03	0.591733	0.227497	0.646777	0.414567	0.606826	0.152029	0.438057	0.192227	-0.349404	0.461943	0.758066	0.139793	0.12473	0.0820588	0.626456	0.0726875	-0.0532643	-0.120944	-0.374125	0.212297	0.103552
SPBC21C3.04c	-0.151201	0.30889	0.619289	0.546677	0.169399	0.239661	0.0695455	0.0436008	0.0468544	0.190362	0.239036	-0.129835	-0.0388444	0.1318	0.339362	0.217877	-0.0602686	-0.0344287	-0.00337242	0.14402	-0.00668521
SPBC21C3.05	0.357094	-0.014755	0.0591848	0.304852	0.332272	-0.212038	-0.303226	-0.209015	0.0582007	0.112638	-0.11433	-0.131052	0.0177256	0.0216224	-0.159636	-0.125639	-0.128441	0.0244723	0.00540321	-0.231752	0.138528
SPBC21C3.06	0.402334	0.144208	0.321011	0.432109	0.686252	-0.159133	-0.188595	-0.0167898	0.0800938	-0.140327	-0.0217416	-0.091703	-0.0358147	-0.135796	-0.229862	-0.106808	-0.128523	-0.100824	-0.121951	-0.432173	0.157468
SPBC21C3.07c	0.0631938	-0.701869	-1.39621	-1.62352	-1.29883	0.241815	-0.371609	-0.208152	-0.147338	0.387697	0.277851	0.0747725	0.131894	0.414589	0.459996	-0.123045	0.050397	0.19823	0.187632	0.138295	-0.213809
SPBC21C3.08c	-1.33362	-1.39977	-2.12005	-1.98169	-2.04169	-0.555306	-0.801392	-0.710282	-0.427427	0.0441183	0.0427174	-0.0807808	0.00976953	0.103439	-0.0527415	-0.108718	-0.0777144	-0.00658487	0.0108109	-0.11198	-0.557331
SPBC21C3.09c	0.995879	-0.323274	0.0746323	0.263256	-0.185702	-0.284297	-0.648527	-0.6376	-0.388209	0.0669102	-0.148256	-0.0524272	0.0600708	0.130407	-0.0788381	-0.111304	-0.0917553	-0.0112574	-0.0771902	-0.121223	-0.289913
SPBC21C3.10c	1.11211	0.390337	1.21353	1.5261	0.829191	-0.419534	-1.1201	-1.01095	-0.855351	0.218077	-0.126694	-0.0533903	0.129556	0.1088	0.180938	0.314471	0.0409433	-0.0879718	0.0855258	-0.0533238	0.31392
SPBC21C3.11	0.0847537	0.739152	1.62635	1.53627	1.31334	0.52233	1.24812	0.958702	0.684596	0.956596	1.01037	-0.00237786	0.201571	0.53666	1.27384	0.356951	0.1982	-0.022996	0.0312204	1.07198	0.685892
SPBC21C3.12c	-0.0368713	0.278398	0.627588	0.451835	-0.0288562	1.13086	1.04167	0.950223	1.08458	0.0251878	0.125837	0.0496561	0.0905489	0.0781556	0.243024	0.00320575	0.13596	-0.0188229	0.0305985	0.170621	0.0364725
SPBC21C3.13	-0.0381636	-0.0276514	0.0580911	0.0854633	-0.635231	0.580841	0.275305	0.132971	0.426427	-0.0508073	-0.135996	-0.0992749	-0.16108	-0.0718918	-0.148606	-0.0676437	-0.0186357	-0.188445	-0.0817588	-0.0818093	-0.110561
SPBC21C3.14c	-0.904323	0.0476647	0.0576589	0.139456	0.251483	-0.0844087	-0.12762	-0.060958	0.0484283	0.0829112	0.0474682	0.0185752	-0.0732473	0.00322104	-0.0364226	0.05325	0.0241178	-0.0135776	0.0551625	-0.189963	-0.00238468
SPBC21C3.15c	-0.181356	-0.110726	-0.851287	-0.878216	-0.78523	-0.179992	-0.334226	-0.306252	-0.0635225	-0.0632931	-0.0261548	0.0318046	-0.110991	-0.00364908	-0.0202186	-0.0589679	-0.0314231	-0.00858027	0.0123624	0.00772962	-0.191469
SPBC21C3.16c	0.476395	-0.0275624	-0.00940329	0.151797	-0.140151	-0.318276	-0.682577	-0.54159	-0.412522	0.21092	0.0779476	0.0173574	-0.0994256	0.253749	0.383175	0.228157	0.122842	0.0499162	0.120911	0.68029	-0.0304285
SPBC21C3.17c	0.0346686	0.0213968	-0.070111	0.161094	0.0503538	-0.439168	-0.466824	-0.434458	-0.218956	-0.489462	-0.258862	-0.0630433	0.0109189	-0.355465	-0.205887	0.140976	0.187077	0.05894	0.143483	-0.23658	-0.235315
SPBC21C3.19	-2.21644	3.21682	5.85339	5.4328	3.2941	5.48744	7.27045	6.34033	3.34957	5.7074	6.214	2.3186	2.20986	5.33815	6.51171	5.47186	3.73822	0.0591138	2.62298	6.51891	6.12994
SPBC21C3.20c	-0.248001	0.533843	0.783369	0.535582	0.831565	-0.0883841	0.349626	0.501659	0.0770889	-0.30393	0.337217	-0.0531958	-0.191825	-0.338537	-0.242834	0.557864	-0.0387106	0.0525324	-0.481077	-0.397545	0.410778
SPBC21D10.05c	-0.0167963	0.0435811	-0.119834	0.0298638	-0.0185577	-0.446054	-0.518454	-0.326582	-0.094617	-0.367828	-0.387442	-0.111984	-0.0780654	-0.235083	-0.465113	0.24714	0.189659	-0.00938132	-0.1008	-0.342023	0.152129
SPBC21D10.06c	0.413192	0.683795	1.35449	1.62638	1.49703	-0.557573	-0.159174	-0.277607	-0.39774	-0.40406	0.200415	0.0330909	0.257467	-0.528942	-0.176572	0.101238	0.00778581	0.0392813	0.0213021	0.227585	0.673731
SPBC21D10.07	0.0897052	0.121924	0.404303	0.627303	0.587868	-0.159908	-0.254475	-0.18351	-0.106101	0.0632668	-0.063452	0.0331648	-0.114588	0.0415086	-0.212797	0.102096	0.035218	-0.0714085	-0.0157383	-0.265747	0.151156
SPBC21D10.08c	-0.142167	0.114291	0.524264	0.76791	0.103029	0.267702	1.02612	1.17863	1.15862	0.375324	0.213388	0.167972	0.495706	0.102593	0.0359834	0.00519062	-0.0732798	1.43428	1.73748	1.36636	0.772396
SPBC21D10.09c	0.339941	-0.153297	-0.405556	-0.391782	-0.0325583	0.137085	0.398094	0.251079	0.0972705	0.0368311	0.235919	0.0374434	-0.0974649	0.0930741	0.1615	0.148455	-0.235178	-0.00783559	-0.000475333	0.209052	-0.00143446
SPBC21D10.10	0.145968	-0.0317612	-0.0360558	-0.105447	0.0225523	0.505939	0.577798	0.732918	0.830969	-0.326314	-0.0927115	0.108416	-0.00683092	-0.186095	-0.273218	-0.0718309	-0.0545299	0.0915045	-0.0701436	-0.265156	-0.0662252
SPBC21D10.11c	0.739861	-0.16815	-1.38659	-1.78415	-0.601735	-0.0617959	-0.30935	-0.367642	-0.182308	-0.0414964	-0.0417545	-0.0777218	-0.0872677	0.0744001	0.0454724	-0.235337	-0.0940512	-0.0588446	-0.0650843	0.0665144	-0.155219
SPBC21D10.12	-0.183782	0.26089	0.0535227	-0.108165	-0.13583	-0.151173	-0.20272	-0.0517247	0.0796521	0.140827	0.237827	0.246771	0.0912379	0.0794193	0.11123	0.289714	0.211142	0.0530245	0.0573903	0.160746	0.663903
SPBC21H7.02	-0.200061	-0.0121262	-0.244502	-0.262698	-0.419828	0.3926	0.0798183	0.311627	0.586279	-0.196044	-0.209502	0.0227808	0.0404	-0.105972	-0.329658	0.0868657	-0.0473445	0.0739302	-0.0559998	-0.532989	0.0149378
SPBC21H7.03c	0.132832	0.220261	0.776502	0.724836	0.379316	-0.661539	-0.220713	0.0232931	-0.143561	-0.680107	-0.150178	0.0519118	0.059805	-0.954782	-0.542755	-0.0936396	-0.00488355	-0.166631	-0.674726	-0.812527	-0.452484
SPBC21H7.04	1.42429	-1.11527	-1.67929	-1.95888	-1.24639	-1.65573	-1.75733	-1.50644	-0.933364	-1.18365	-1.20945	-0.0864392	-0.070444	-0.455368	-1.3689	-0.93398	-0.407982	-0.0984489	-0.231794	-1.28855	-1.26259
SPBC21H7.05	-0.100187	-0.22826	-0.674194	-0.9427	-1.28476	-0.394529	-0.597004	-0.443425	-0.102986	-0.105181	-0.203312	-0.00902578	-0.0181709	0.10479	-0.0852547	-0.244385	-0.0225503	-0.0991825	-0.0248732	-0.157585	-0.228885
SPBC21H7.06c	-1.04385	1.17256	2.08056	1.90412	1.25363	1.90882	2.99745	2.65754	1.17824	1.77461	2.43693	0.475379	0.552141	1.47102	2.54553	1.52907	0.588968	0.0831734	0.495594	2.57052	0.984357
SPBC21H7.07c	0.375563	-0.700384	-2.53617	-2.56443	-2.28359	0.160293	-0.272499	-0.254951	0.215833	-0.705255	-0.840321	-0.432442	-0.103932	-0.340664	-0.927891	-0.83858	-0.414548	0.111991	-0.000179406	-1.03819	-0.95589
SPBC23E6.01c	-0.432778	0.596978	0.698269	0.735313	0.56803	-0.175102	0.00772946	-0.456739	-1.30377	0.764611	1.10946	0.0646226	-0.0626499	0.226707	1.11569	0.98741	0.134389	-0.123352	-0.275085	0.876177	0.689387
SPBC23E6.02	-0.105071	-0.0468742	-0.204611	-0.321088	-0.129918	-0.0910637	0.210904	0.15769	-0.0582582	0.206548	0.454258	-0.092941	-0.0512507	-0.408703	0.369016	-0.0299739	-0.106932	-0.0463478	-0.398803	0.121526	-0.162837
SPBC23E6.03c	2.421	0.386242	2.95621	3.39233	3.10707	-0.169937	0.388961	1.78074	0.862626	0.325359	1.10815	1.16178	0.267654	0.360397	0.972197	2.1389	1.16559	0.221383	0.628826	1.0223	2.7197
SPBC23E6.04c	0.569598	-1.34751	-2.15678	-2.06521	-2.22802	-0.608589	-1.01162	-0.921442	-0.234845	-0.179998	-1.08706	-0.22017	-0.0886543	0.0109033	-0.307298	-0.747981	-0.252014	0.117785	0.0662604	0.0754776	-0.790079
SPBC23E6.05	0.72521	-1.66669	-2.90863	-2.92501	-3.01019	-1.11803	-1.95825	-1.77338	-0.753907	-0.612676	-1.54222	-0.493113	-0.189871	0.0119901	-1.1223	-1.42258	-0.644027	0.0992301	0.217471	-0.262474	-1.52904
SPBC23E6.06c	-0.662486	-0.54394	-1.49132	-1.75219	-1.1823	0.1763	-0.123004	0.357251	0.594685	-0.0697373	-0.0963233	-0.116227	-0.10588	0.181403	0.0778791	-0.124614	0.0509755	0.0167269	0.0528778	-0.0900271	-0.476266
SPBC23E6.07c	0.118004	-0.417346	-1.04042	-1.17694	-1.03895	-0.390901	-0.677406	-0.480462	-0.307305	-0.125808	-0.193591	-0.166175	-0.127848	0.0102721	-0.34434	-0.138038	-0.145423	0.143853	-0.0661726	-0.414725	-0.17736
SPBC23E6.08	-0.219625	-0.14067	-0.125518	-0.255677	-0.140191	-0.11368	-0.111688	0.112112	0.0651044	-0.0277953	-0.154668	-0.0807083	-0.15826	-0.131307	-0.433396	-0.137921	-0.143775	0.00137063	0.0489679	-0.262023	-0.217502
SPBC23E6.09	-1.14102	0.0500687	-0.564876	-0.165318	-0.504116	-0.0463497	-2.64323	-1.09591	-0.524801	-0.593178	-0.708702	-0.384581	-0.0212978	-1.34313	-1.25849	-0.47959	-0.180694	-0.141383	-0.718036	-1.54217	-0.358066
SPBC23E6.10c	0.361598	-1.35636	-1.35571	-1.54611	-1.83869	-0.0548807	-0.621027	-0.592795	-0.0344994	-0.213939	-0.360088	-0.533873	-0.120194	-0.0532801	-0.307246	-1.03988	-0.470536	-0.139388	-0.0557178	-0.685244	-1.4559
SPBC23G7.04c	0.738572	-0.378156	-0.375243	-0.133804	0.252992	-0.138089	-0.679322	-0.940774	-0.62031	0.115541	-0.142822	-0.152716	-0.0163784	0.48745	0.648112	-0.132712	-0.0671245	-0.27715	-0.320825	0.969897	-0.17715
SPBC23G7.05	0.616076	-0.0144385	0.223492	0.1648	0.256474	1.24767	1.26821	1.48589	1.3233	0.0442923	0.0838036	0.0395754	-0.0110814	-0.057867	0.0633803	-0.00236988	-0.0559627	-0.07796	-0.00933859	0.0197634	0.30672
SPBC23G7.06c	0.268659	0.646025	1.84013	1.96346	2.084	1.17696	2.02093	1.20129	0.496378	0.948377	1.30999	0.311823	0.104788	0.628118	1.36694	1.32312	0.719243	-0.189414	-0.118561	1.22691	1.71225
SPBC23G7.07c	0.866718	-1.30606	-2.25598	-2.40064	-2.22031	0.256634	-0.73027	-0.801894	-0.037906	-0.138874	-0.813472	-0.428376	-0.0964075	0.001668	-0.448857	-1.23288	-0.467923	-0.141203	-0.0227344	-0.492315	-1.39156
SPBC23G7.08c	-0.670809	0.0288548	-0.674276	-0.46611	-0.301963	-0.178491	-0.394436	-0.948727	-0.673459	-0.105472	-0.0553332	-0.12501	-0.181799	-0.520529	0.127679	-0.0526879	-0.0980152	-0.0988105	-0.498601	0.0937299	0.0171738
SPBC23G7.10c	0.0153012	-0.0654078	1.84512	4.40578	1.88103	0.78581	0.872292	1.73518	1.04557	0.590901	1.75241	0.851205	1.00036	0.0629804	1.26083	2.38632	1.59025	-0.201163	-1.10619	1.14904	2.67101
SPBC23G7.11	0.0658531	0.71037	2.94909	2.74173	2.20549	0.397646	1.13943	1.82066	0.558296	-0.127087	-0.070985	-0.070985	0.225975	2.69282	0.0283143	1.07537	0.426073	0.473191	-0.80131	0.182861	1.64405
SPBC23G7.12c	-0.487273	0.493294	0.136268	-0.220653	-0.0301471	0.563994	1.12102	1.25335	0.770228	0.346589	0.678713	0.14502	0.0746743	0.122285	0.475112	0.542018	0.0639502	-0.00207478	0.206048	0.390795	0.789373
SPBC23G7.13c	1.55371	-0.277365	0.382216	0.506661	0.207533	-0.22891	0.0141646	0.0765895	0.828895	0.89371	0.84206	1.398	0.801037	0.814134	0.814134	0.725173	-0.0890105	0.479561	0.976215	0.458947	1.65564
SPBC23G7.14	-0.169483	0.164035	0.717981	0.738634	0.602358	0.139658	0.808749	0.82901	0.231315	0.287111	0.486796	0.048845	-0.041091	0.192547	0.513757	0.324782	0.0279718	-0.171078	-0.0942263	0.0879872	0.113531
SPBC23G7.15c	0.810414	-0.0948231	0.152582	0.427464	0.418418	1.48164	1.20684	1.07924	1.1499	-0.0651442	0.0163057	-0.0222991	-0.0165472	-0.0562181	0.0532011	0.00441689	-0.0732141	-0.00284603	0.0442498	-0.0810588	-0.218992
SPBC23G7.16	-1.66848	0.734072	1.76818	1.78915	1.04472	-0.0595113	-0.260499	-0.100911	-0.459757	0.0369876	0.0714003	-0.133326	-0.130474	0.0740437	-0.0547969	-0.466624	-0.427151	0.00204037	0.0371252	-0.225375	-0.456951
SPBC244.01c	-0.310953	0.0815436	-0.145583	-0.310901	0.0627058	0.11631	0.043473	0.152858	0.167904	-0.00253653	0.0443036	0.103378	0.0819136	-0.285614	-0.161471	-0.00741855	0.00173437	-0.137765	-0.232009	-0.197373	-0.138291
SPBC244.02c	0.57093	-1.26865	-2.29927	-2.32048	-1.9328	-1.54195	-1.63833	-1.27385	-0.567061	-0.944153	-1.23424	-0.145919	-0.0999941	-0.298866	-1.21816	-0.946795	-0.444111	-0.00603071	-0.0143229	-0.767458	-1.20718
SPBC24C6.02	0.914276	-1.75667	-2.31289	-2.16057	-1.67398	-1.26888	-1.53647	-1.24058	-0.653063	-0.858291	-1.38934	-0.17827	-0.151953	-0.431317	-1.30853	-1.20143	-0.749383	-0.0105915	0.0254625	-0.558914	-1.18727
